Date,Open,High,Low,Close,Adj Close,Volume,SMA_30,SMA_100,Daily Return,Rolling Volatility,Volume_SMA_30,Momentum,RSI
2024-02-26,51730.54,54938.18,50931.03,54522.4,54522.4,34074411896.0,66100.48166666666,66086.4483,-0.04489714264793243,0.0430343816845799,51379026951.2,2791.8600000000006,20.756083126677453
2024-02-25,51565.21,51950.03,51306.17,51733.24,51733.24,15413239245.0,65491.994999999995,65898.103,-0.05115622202984471,0.04367195815306223,50692453680.433334,168.02999999999884,20.975608937065473
2024-02-24,50736.37,51684.2,50585.45,51571.1,51571.1,15174077879.0,64879.07133333333,65725.7662,-0.003134155138939665,0.043656133104771254,49774918292.3,834.7299999999959,21.23139652583329
2024-02-23,51283.91,51497.93,50561.78,50731.95,50731.95,21427078270.0,64328.99733333333,65555.56970000001,-0.016271710318376043,0.0433181459048115,49582266545.53333,-551.9600000000064,20.77912400610228
2024-02-22,51854.64,52009.61,50926.29,51304.97,51304.97,25413900611.0,63903.75633333333,65391.55,0.011295051737613138,0.04282740997474388,49604764405.5,-549.6699999999983,23.306806200411174
2024-02-21,52273.54,52368.82,50671.76,51839.18,51839.18,28624907020.0,63505.770333333334,65235.0277,0.010412441523696359,0.04293753517344571,49178890740.7,-434.3600000000006,25.379328577029497
2024-02-20,51777.73,52945.05,50792.31,52284.88,52284.88,33353758256.0,63065.55333333333,65074.2266,0.008597744022956988,0.042583957757190025,48808004330.4,507.1499999999942,28.763915739565377
2024-02-19,52134.81,52483.32,51711.82,51779.14,51779.14,21362184346.0,62527.73566666667,64916.2371,-0.009672777292402679,0.04178175787435947,47293655995.86667,-355.66999999999825,14.161568472568504
2024-02-18,51661.97,52356.96,51233.71,52122.55,52122.55,17595377311.0,62201.395,64754.5004,0.006632207487416775,0.03900056149498493,45406307079.76667,460.58000000000175,19.77645431121485
2024-02-17,52161.68,52191.91,50669.67,51663.0,51663.0,20009091006.0,61671.87533333334,64577.1849,-0.008816721361483704,0.03452823768181883,44431224130.23333,-498.6800000000003,20.53852725175929
2024-02-16,51937.73,52537.97,51641.37,52160.2,52160.2,28180567298.0,61130.861000000004,64413.60600000001,0.009623908793527258,0.034473116247360415,43880014229.566666,222.4699999999939,20.92692840009208
2024-02-15,51836.79,52820.07,51371.63,51938.55,51938.55,38564360533.0,60684.975333333336,64240.332,-0.004249408552881251,0.033778615782513274,43604086301.63333,101.76000000000204,22.208943362227387
2024-02-14,49733.45,52021.37,49296.83,51826.7,51826.7,39105608050.0,60099.073000000004,64073.33800000001,-0.0021535064032400797,0.03114030452306527,42296924770.76667,2093.25,15.476971801797191
2024-02-13,49941.36,50358.39,48406.5,49742.44,49742.44,35593051468.0,59377.268000000004,63891.466799999995,-0.04021595046568649,0.030786573561136957,41496872963.1,-198.91999999999825,19.732382743295346
2024-02-12,48296.39,50280.48,47745.76,49958.22,49958.22,34511985805.0,58606.42533333333,63699.8256,0.004337945625506157,0.0302237496432852,41040187925.63333,1661.8300000000017,26.672472763477188
2024-02-11,47768.97,48535.94,47617.41,48293.92,48293.92,19315867136.0,57833.513,63481.3995,-0.033313837042232564,0.03042164750546237,39598902346.166664,524.9499999999971,30.137815374522404
2024-02-10,47153.53,48146.17,46905.32,47771.28,47771.28,16398681570.0,57021.75866666667,63244.63029999999,-0.010822066214546289,0.030152206802085007,37954969839.666664,617.75,28.933099442698634
2024-02-09,45297.38,48152.5,45260.82,47147.2,47147.2,39316770844.0,56292.67233333333,63053.318600000006,-0.013063916227490702,0.029620999305238392,38076062950.066666,1849.8199999999997,29.6399455209868
2024-02-08,44332.13,45575.84,44332.13,45301.57,45301.57,26154524080.0,55519.42866666667,62836.9263,-0.039146121084603025,0.030009406551760053,38227558740.1,969.4400000000023,20.209408495434673
2024-02-07,43090.02,44341.95,42775.96,44318.22,44318.22,21126587775.0,54720.033,62609.5897,-0.02170675320965698,0.029982291155622537,36958348960.2,1228.2000000000044,14.271449120866777
2024-02-06,42657.39,43344.15,42529.02,43084.67,43084.67,16798476726.0,53925.33933333333,62388.120599999995,-0.027833924737952098,0.030070626801796993,35951980079.1,427.27999999999884,9.33784967546157
2024-02-05,42577.62,43494.25,42264.82,42658.67,42658.67,18715487317.0,53143.735,62152.032400000004,-0.009887507551990082,0.030078773995724294,34284155353.9,81.04999999999563,9.404135045512191
2024-02-04,42994.94,43097.64,42374.83,42583.58,42583.58,14802225490.0,52436.481,61962.3403,-0.001760251784689859,0.02989523570486932,31350798174.333332,-411.3600000000006,6.502367092174751
2024-02-03,43184.96,43359.94,42890.81,42992.25,42992.25,11169245236.0,51591.87566666666,61763.2483,0.009596891571821864,0.025767726102945906,29367423978.7,-192.70999999999913,10.277119859263934
2024-02-02,43077.64,43422.49,42584.34,43185.86,43185.86,18603843039.0,50925.825333333334,61580.623,0.004503369793392942,0.023307134171069294,29112425031.666668,108.22000000000116,7.709939060134985
2024-02-01,42569.76,43243.17,41879.19,43075.77,43075.77,21423953779.0,50294.022666666664,61403.44359999999,-0.002549214025146296,0.023348001157601234,29030274368.133335,506.00999999999476,7.791863909552404
2024-01-31,42946.25,43717.41,42298.95,42582.61,42582.61,24673628793.0,49632.08866666666,61221.34190000001,-0.011448663599048725,0.02308773670197829,28513183047.133335,-363.6399999999994,7.518788699850447
2024-01-30,43300.23,43838.95,42711.37,42952.61,42952.61,23842814518.0,49023.89633333333,61020.36840000001,0.008688992995027789,0.023356511682731493,27124723136.266666,-347.6200000000026,12.961667912218559
2024-01-29,42030.91,43305.87,41818.33,43288.25,43288.25,20668476578.0,48383.345,60841.3715,0.007814193363336885,0.022825713709017533,25039033796.866665,1257.3399999999965,14.085147122329644
2024-01-28,42126.13,42797.18,41696.91,42035.59,42035.59,16858971687.0,47881.68566666667,60638.379199999996,-0.0289376447419335,0.018283158383756486,23942438452.066666,-90.54000000000087,14.738505122169158
2024-01-27,41815.63,42195.63,41431.28,42120.05,42120.05,11422941934.0,47468.274,60427.9602,0.002009249780959621,0.01716608408340251,23187389453.333332,304.42000000000553,16.505235307296516
2024-01-26,39936.82,42209.39,39825.69,41816.87,41816.87,25598119893.0,47137.72833333334,60205.817599999995,-0.007197997153374658,0.015150213043201348,23526885474.933334,1880.050000000003,17.157911988653282
2024-01-25,40075.55,40254.48,39545.66,39933.81,39933.81,18491782013.0,46749.818666666666,59966.240999999995,-0.04503110825846135,0.016643278458995495,23637475612.733334,-141.74000000000524,17.079136267068378
2024-01-24,39877.59,40483.79,39508.8,40077.07,40077.07,22359526178.0,46394.655999999995,59738.1133,0.003587436310234393,0.01671222382867341,23668557209.666668,199.4800000000032,21.000406157734204
2024-01-23,39518.71,40127.35,38521.89,39845.55,39845.55,29244553045.0,46012.67533333333,59545.334500000004,-0.0057768694168509604,0.016329746670606778,23796245624.133335,326.8400000000038,24.33506592292096
2024-01-22,41553.65,41651.21,39450.12,39507.37,39507.37,31338708143.0,45601.615,59357.86809999999,-0.008487271476990577,0.015944589919858018,23886705661.566666,-2046.2799999999988,24.678509557129104
2024-01-21,41671.49,41855.37,41497.01,41545.79,41545.79,9344043642.0,45243.645333333334,59166.9574,0.051595942731697875,0.019175873697632524,23086381841.1,-125.69999999999709,43.66112014424787
2024-01-20,41624.59,41877.89,41446.82,41665.59,41665.59,11586690904.0,44906.526999999995,58945.2021,0.0028835653383891824,0.019262656472590737,22760532059.7,41.0,41.60027048109164
2024-01-19,41278.46,42134.16,40297.46,41618.41,41618.41,25752407154.0,44556.389,58730.253899999996,-0.0011323492599046858,0.019124319571272117,23032433054.466667,339.95000000000437,39.88821525015452
2024-01-18,42742.31,42876.35,40631.17,41262.06,41262.06,25218357242.0,44209.691,58508.683099999995,-0.00856231653251549,0.01912367853640917,23206075262.333332,-1480.25,38.65987567635838
2024-01-17,43132.1,43189.89,42189.31,42742.65,42742.65,20851232595.0,43895.772666666664,58298.556399999994,0.03588260014163147,0.020477433333612894,22961764105.566666,-389.4499999999971,50.890664826419425
2024-01-16,42499.34,43566.27,42086.0,43154.95,43154.95,24062872740.0,43602.986000000004,58085.2888,0.00964610289722323,0.020684158497881716,22478381179.133335,655.6100000000006,51.12079852879266
2024-01-15,41715.07,43319.72,41705.42,42511.97,42511.97,22320220558.0,43292.494999999995,57867.639500000005,-0.01489933368014551,0.020734342774970316,21918868262.733334,796.9000000000015,45.84162743707374
2024-01-14,42842.26,43065.6,41724.61,41796.27,41796.27,17521429522.0,43027.62266666666,57621.529500000004,-0.016835258398987474,0.0198385076359016,21316480864.533333,-1045.9900000000052,48.63976046324989
2024-01-13,42799.45,43234.66,42464.14,42842.38,42842.38,20601860469.0,42790.42799999999,57381.5765,0.0250287884540894,0.020542892432610805,20852810020.0,42.93000000000029,53.70098056796904
2024-01-12,46354.79,46498.14,41903.77,42853.17,42853.17,43332698900.0,42609.06966666667,57160.84180000001,0.000251853421775472,0.01984447302512828,21653371078.8,-3501.6200000000026,55.473662193225586
2024-01-11,46656.07,48969.37,45678.64,46368.59,46368.59,45833734549.0,42562.31333333333,56974.5833,0.08203407122506912,0.025222129816925586,22634539511.433334,-287.4800000000032,78.98915178490982
2024-01-10,46121.54,47647.22,44483.15,46627.78,46627.78,50114613298.0,42544.99933333333,56802.4254,0.005589775319887913,0.025136375505722296,22994467593.233334,506.23999999999796,79.20635104636575
2024-01-09,46987.64,47893.7,45244.71,46139.73,46139.73,39821290992.0,42572.937999999995,56628.695199999995,-0.010466936234150404,0.024123948354463364,23450026490.3,-847.9099999999962,77.43504087678038
2024-01-08,43948.71,47218.0,43244.08,46970.5,46970.5,42746192015.0,42661.34733333333,56485.6333,0.018005523656076772,0.02393021964409084,24170679964.966667,3021.790000000001,81.19085730525386
2024-01-07,43998.46,44495.57,43662.23,43943.1,43943.1,19330573863.0,42689.96166666667,56286.945700000004,-0.06445322063848591,0.026329270469267887,24255083202.866665,-55.36000000000058,59.254143753044744
2024-01-06,44178.95,44227.63,43475.16,43989.2,43989.2,16092503468.0,42734.312666666665,56092.5756,0.0010490839289900578,0.026249062973937975,24167650407.9,-189.75,59.02097456853947
2024-01-05,44192.98,44353.29,42784.72,44162.69,44162.69,32336029347.0,42786.94966666667,55876.815200000005,0.003943922599183525,0.026246383676445575,24752110536.466667,-30.290000000000873,59.78174951019742
2024-01-04,42855.82,44770.02,42675.18,44179.92,44179.92,30448091210.0,42826.538666666675,55680.399699999994,0.0003901483356198998,0.026202771606932775,25394738735.6,1324.0999999999985,61.5183655294597
2024-01-03,44961.6,45503.24,40813.54,42848.18,42848.18,46342323118.0,42815.282666666666,55436.92279999999,-0.030143558431069972,0.026810359901757903,26319354738.233334,-2113.4199999999983,50.4215376036468
2024-01-02,44187.14,45899.71,44176.95,44957.97,44957.97,39335274536.0,42878.022666666664,55185.896400000005,0.049238730793233154,0.028262964908410394,26916398763.466667,770.8300000000017,56.34206979224413
2024-01-01,42280.23,44175.44,42214.98,44167.33,44167.33,18426978443.0,42930.84666666667,54921.6909,-0.01758620329165217,0.028384194214638406,26708177085.133335,1887.0999999999985,55.76281712970377
2023-12-31,42152.1,42860.94,41998.25,42265.19,42265.19,16397498810.0,42907.93266666667,54652.9526,-0.04306667394202912,0.029490050832024557,26459999894.866665,113.09000000000378,51.50789189689794
2023-12-30,42091.75,42584.13,41556.23,42156.9,42156.9,16013925945.0,42870.221,54358.208000000006,-0.0025621557598581868,0.029454603162095576,26304848207.1,65.15000000000146,47.65423953394147
2023-12-29,42614.64,43124.32,41424.06,42099.4,42099.4,26000021055.0,42872.348,54085.576499999996,-0.0013639522830188877,0.02896163011694592,26609549852.7,-515.239999999998,47.42876635227099
2023-12-28,43468.2,43804.78,42318.55,42627.86,42627.86,22992093014.0,42889.275,53822.894,0.012552672959709632,0.02904502581031682,26995188222.033333,-840.3399999999965,33.9739640589883
2023-12-27,42518.47,43683.16,42167.58,43442.86,43442.86,25260941032.0,42943.47466666667,53578.9462,0.019118951784114824,0.029192063396248955,26983948926.666668,924.3899999999994,36.97544697626486
2023-12-26,43599.85,43603.18,41676.49,42520.4,42520.4,30026850982.0,43029.694333333326,53319.061799999996,-0.02123386904085045,0.02818492535057533,27368451225.633335,-1079.449999999997,35.706788005064354
2023-12-25,43010.57,43765.09,42765.77,43613.14,43613.14,21115795370.0,43147.56333333334,53095.3851,0.025699193798741193,0.028502370836254814,27326993532.033333,602.5699999999997,37.01011686159074
2023-12-24,43728.37,43945.52,42786.92,43016.12,43016.12,18830554085.0,43253.248999999996,52871.07659999999,-0.013688993729871202,0.028624751890894168,26979860233.366665,-712.25,45.58269637649393
2023-12-23,44012.2,44015.7,43351.36,43739.54,43739.54,13507796558.0,43394.32133333333,52611.4505,0.01681741635461309,0.028648997138784698,26385496513.866665,-272.6599999999962,48.882444995129795
2023-12-22,43868.99,44367.96,43441.97,43997.9,43997.9,21028503216.0,43476.058333333334,52338.093,0.005906783656161041,0.02719772904211868,26774978499.666668,128.9100000000035,49.267911706926554
2023-12-21,43648.13,44240.67,43330.05,43869.15,43869.15,22452766169.0,43549.51033333333,52080.3315,-0.0029262760268103927,0.027213875528623067,27137181008.5,221.02000000000407,48.632933643372404
2023-12-20,42261.3,44275.59,42223.82,43652.25,43652.25,27868908174.0,43617.305,51817.9257,-0.0049442489767866915,0.02723825282908672,27207731042.5,1390.949999999997,53.92173024941789
2023-12-19,42641.51,43354.3,41826.34,42270.53,42270.53,23171001281.0,43650.92066666667,51533.18149999999,-0.03165289303529606,0.02786451464521528,27139485843.8,-370.9800000000032,35.890333284331206
2023-12-18,41348.2,42720.3,40530.26,42623.54,42623.54,25224642008.0,43646.950333333334,51264.8635,0.008351208276782929,0.02712567764594834,27285266157.566666,1275.3400000000038,41.5043524104176
2023-12-17,42236.11,42359.5,41274.54,41364.66,41364.66,16678702876.0,43587.274,50978.6317,-0.029534853275912765,0.027597309794963096,27039127162.1,-871.4499999999971,44.66669272526772
2023-12-16,41937.74,42664.95,41723.11,42240.12,42240.12,14386729590.0,43578.21233333334,50701.444800000005,0.0211644432711402,0.02775804958873869,26774677463.166668,302.38000000000466,50.451807228915676
2023-12-15,43028.25,43087.82,41692.97,41929.76,41929.76,19639442462.0,43582.662000000004,50448.400700000006,-0.007347517005160009,0.027611446480246653,26845277894.5,-1098.489999999998,49.10362334003344
2023-12-14,42884.26,43390.86,41767.09,43023.97,43023.97,25578530178.0,43588.715,50238.0184,0.026096261939014154,0.027644850792243002,27011166884.8,139.70999999999913,51.974962830153494
2023-12-13,41468.46,43429.78,40676.87,42890.74,42890.74,26797884674.0,43589.967333333334,50029.138199999994,-0.003096645892975536,0.0276526791771835,26460006410.6,1422.2799999999988,47.04638731848858
2023-12-12,41238.73,42048.3,40667.56,41450.22,41450.22,24779520132.0,43426.021666666675,49788.7265,-0.03358580430181424,0.02364968300532587,25758199263.366665,211.48999999999796,44.5756433624138
2023-12-11,43792.02,43808.38,40234.58,41243.83,41243.83,40632672038.0,43246.55666666667,49522.028099999996,-0.004979225683241273,0.023588902547937756,25442134554.7,-2548.189999999995,36.80525003257881
2023-12-10,43728.38,44034.63,43593.29,43779.7,43779.7,13000481418.0,43167.889,49340.697400000005,0.06148483300411223,0.026381275311096217,24548107568.9,51.31999999999971,53.49718056476638
2023-12-09,44180.02,44361.26,43627.6,43725.98,43725.98,17368210171.0,43059.738333333335,49102.4713,-0.0012270527207813853,0.02612559845629609,23702174840.766666,-454.0399999999936,49.93383674656352
2023-12-08,43293.14,44705.52,43125.3,44166.6,44166.6,24421116687.0,43067.18833333333,48860.231,0.01007684676249676,0.023387290750382646,23871859601.566666,873.4599999999991,50.8087527469788
2023-12-07,43769.13,44042.59,42880.65,43292.66,43292.66,27635760671.0,43043.97033333334,48640.0064,-0.019787350622415878,0.02367593863993616,24256634841.666668,-476.4699999999939,47.42058715882032
2023-12-06,44080.02,44265.77,43478.08,43746.45,43746.45,29909761586.0,43030.09566666667,48383.4332,0.010481915410140985,0.02374598361982691,24175759249.633335,-333.5699999999997,50.4127335756573
2023-12-05,41986.27,44408.66,41421.15,44080.65,44080.65,36312154535.0,43026.78666666666,48110.273799999995,0.007639477031850639,0.02378741296241149,24371228027.133335,2094.3800000000047,58.73256015900893
2023-12-04,39978.63,42371.75,39978.63,41980.1,41980.1,39856129827.0,42997.850666666665,47799.2398,-0.047652427992781465,0.024752693388971705,24155021584.1,2001.4700000000012,47.34373426113835
2023-12-03,39472.21,40135.61,39298.16,39978.39,39978.39,15769696322.0,42831.86466666667,47484.2108,-0.04768235425832712,0.02437438591136658,23369502310.3,506.1800000000003,44.607870975069545
2023-12-02,38689.28,39678.94,38652.59,39476.33,39476.33,15534035612.0,42675.498,47157.735,-0.01255828461326225,0.0242921737301036,23273070882.6,787.0500000000029,38.92816138230628
2023-12-01,37718.01,38954.11,37629.36,38688.75,38688.75,23512784002.0,42556.28333333333,46854.4246,-0.019950689438455904,0.023340184816300704,23510247055.666668,970.739999999998,37.494549863061664
2023-11-30,37861.12,38141.75,37531.14,37712.75,37712.75,18115982627.0,42408.145000000004,46546.5633,-0.02522697166488963,0.02370029447574598,23580315611.733334,-148.37000000000262,29.317969062738968
2023-11-29,37826.11,38366.11,37612.63,37858.49,37858.49,20728546658.0,42266.78133333333,46242.147300000004,0.003864475542091128,0.023735246939601235,23404599798.5,32.37999999999738,30.423358845502335
2023-11-28,37247.99,38368.48,36891.09,37831.09,37831.09,21696137014.0,42106.889,45951.2034,-0.0007237478304074063,0.023553310337111777,23361401265.166668,583.0999999999985,34.18152955049878
2023-11-27,37454.19,37559.36,36750.13,37254.17,37254.17,19002925720.0,41900.59933333333,45662.6771,-0.015249891028780826,0.023238710830561178,23152800754.766666,-200.02000000000407,33.10911846639736
2023-11-26,37796.83,37820.3,37162.75,37479.12,37479.12,13744796068.0,41732.55666666667,45399.4563,0.006038250214674079,0.023108710045701895,22610065590.966667,-317.7099999999991,16.836190071142966
2023-11-25,37721.41,37892.43,37617.42,37796.79,37796.79,9099571165.0,41538.67833333334,45094.1201,0.008475919391917275,0.022554267027672627,22209524784.133335,75.37999999999738,19.634789253036644
2023-11-24,37296.32,38415.34,37261.61,37720.28,37720.28,22922957823.0,41362.15033333333,44839.6492,-0.0020242459743274877,0.022491097602790704,22345938242.066666,423.9599999999991,15.707488653072332
2023-11-23,37420.43,37643.92,36923.86,37289.62,37289.62,14214948217.0,41147.153000000006,44592.2469,-0.011417200508585745,0.02217302488864297,22369509964.033333,-130.80999999999767,16.484958250239487
2023-11-22,35756.55,37856.98,35670.97,37432.34,37432.34,24397247860.0,40928.301,44342.164000000004,0.003827338546222636,0.02214076618792396,22481801452.166668,1675.7899999999936,13.479751106751323
2023-11-21,37469.16,37631.14,35813.81,35813.81,35813.81,25172163756.0,40659.789666666664,44088.3183,-0.0432388143514405,0.02320002940235579,22572448038.4,-1655.3500000000058,8.370228623224847
2023-11-20,37374.07,37756.82,36882.53,37476.96,37476.96,20888209068.0,40453.94666666666,43838.04,0.04643878995281425,0.025133410281594222,22339758068.2,102.88999999999942,26.27828817059293
2023-11-19,36585.77,37509.36,36414.6,37386.55,37386.55,12915986553.0,40291.147333333334,43641.051799999994,-0.0024124155214295673,0.024616455681048945,21997924243.933334,800.7800000000061,32.9041066976241
2023-11-18,36625.37,36839.28,36233.31,36585.7,36585.7,11886022717.0,40089.88599999999,43461.684799999995,-0.021420805075622273,0.024709977594514317,21553303600.9,-39.67000000000553,31.65632071724015
2023-11-17,36164.82,36704.48,35901.23,36596.68,36596.68,22445028430.0,39930.95333333334,43310.3192,0.00030011725892920005,0.024276066586606315,21745514452.7,431.8600000000006,35.27227775047906
2023-11-16,37879.98,37934.63,35545.47,36154.77,36154.77,26007385366.0,39728.10833333333,43156.1559,-0.012075139056329842,0.023852709787648356,22132869645.233334,-1725.2100000000064,38.1403385908288
2023-11-15,35548.11,37964.89,35383.78,37880.58,37880.58,27365821679.0,39593.13566666666,43027.642199999995,0.04773395045798945,0.02570560311164739,22390415619.133335,2332.470000000001,50.135546918624016
2023-11-14,36491.79,36753.35,34948.5,35537.64,35537.64,23857403554.0,39343.59133333333,42869.9689,-0.06185068972016805,0.027235055949938122,22333044731.666668,-954.1500000000015,39.04124709360945
2023-11-13,37070.3,37405.12,36399.61,36502.36,36502.36,19057712790.0,39130.64533333333,42716.6007,0.02714642840661341,0.02789763334891739,22075039002.2,-567.9400000000023,46.53601565084536
2023-11-12,37133.99,37227.69,36779.12,37054.52,37054.52,11545715999.0,38984.121999999996,42564.297099999996,0.015126693178194373,0.027591511197732725,21633912197.766666,-79.47000000000116,48.10090687734701
2023-11-11,37310.07,37407.09,36773.67,37138.05,37138.05,13924272142.0,38847.26266666666,42417.8862,0.0022542459057628417,0.027608486551952967,20743632201.233334,-172.0199999999968,46.99064768183845
2023-11-10,36702.25,37493.8,36362.75,37313.97,37313.97,22711265155.0,38631.73833333333,42269.8004,0.004736920759167429,0.024834067703944553,21067324992.466667,611.7200000000012,48.160542687669384
2023-11-09,35633.63,37926.26,35592.1,36693.13,36693.13,37762672382.0,38397.310000000005,42120.1017,-0.016638272475429594,0.0249123481021237,21747140399.5,1059.5,47.34526862415404
2023-11-08,35419.48,35994.42,35147.8,35655.28,35655.28,17295394918.0,38113.59933333334,41955.0525,-0.028284586242710796,0.02506791431724536,21509616340.533333,235.79999999999563,42.67469660994594
2023-11-07,35047.79,35892.42,34545.82,35443.56,35443.56,18834737789.0,37851.962666666666,41790.1026,-0.005937970477303822,0.02494781261023245,21216248911.133335,395.7699999999968,48.27353701788434
2023-11-06,35044.79,35286.03,34765.36,35037.37,35037.37,12693436420.0,37561.66,41622.2093,-0.011460191922030294,0.024758475565187524,20642371405.6,-7.419999999998254,37.1137026547065
2023-11-05,35090.01,35340.34,34594.24,35049.36,35049.36,12412743996.0,37260.617,41475.2785,0.0003422060502829005,0.024644520227395068,19845724387.633335,-40.650000000001455,37.551465207123165
2023-11-04,34736.32,35256.03,34616.69,35082.2,35082.2,9561294264.0,37030.687000000005,41326.5183,0.0009369643268806183,0.023470989289522192,18835896535.533333,345.8799999999974,41.27839524792909
2023-11-03,34942.47,34942.47,34133.44,34732.32,34732.32,17158456701.0,36855.818,41190.9023,-0.009973148776302398,0.022115604583048225,18882188548.166668,-210.15000000000146,39.59423104830158
2023-11-02,35441.58,35919.84,34401.57,34938.24,34938.24,20998158544.0,36704.54833333333,41062.5719,0.005928771818294765,0.022139165729519218,19064325979.233334,-503.3400000000038,43.026331327366265
2023-11-01,34657.27,35527.93,34170.69,35437.25,35437.25,22446272005.0,36596.165,40945.4724,0.014282631294535886,0.022161542005945473,19028775579.333332,779.9800000000032,33.701375890366336
2023-10-31,34500.08,34719.25,34083.31,34667.78,34667.78,15758270810.0,36494.666,40839.1345,-0.021713592335748433,0.02204729097163945,18950185185.433334,167.6999999999971,42.655740251670025
2023-10-30,34531.74,34843.93,34110.97,34502.36,34502.36,17184860315.0,36382.795000000006,40740.9759,-0.004771577528183135,0.022016789526857924,18832062307.333332,-29.37999999999738,30.479196679901747
2023-10-29,34089.37,34743.26,33947.57,34538.48,34538.48,11160323986.0,36273.041333333334,40655.513999999996,0.0010468849087426069,0.022025069099641584,18480868539.733334,449.1100000000006,22.691514533179983
2023-10-28,33907.72,34399.39,33874.8,34089.57,34089.57,10160330825.0,36167.55466666667,40569.823000000004,-0.012997387261975746,0.021984949421326318,18186115376.566666,181.84999999999854,19.344016990876995
2023-10-27,34156.5,34238.21,33416.89,33909.8,33909.8,16418032871.0,36048.577333333335,40483.0852,-0.005273460474860658,0.021926483861278687,18275223270.0,-246.6999999999971,15.79363053740704
2023-10-26,34504.29,34832.91,33762.32,34156.65,34156.65,19427195376.0,35927.23933333333,40394.7292,0.007279606485440793,0.02190578872009283,18619477410.366665,-347.6399999999994,22.44118784686455
2023-10-25,33916.04,35133.76,33709.11,34502.82,34502.82,25254318008.0,35819.990666666665,40307.898799999995,0.010134776097773024,0.022039162556559154,18697189416.533333,586.7799999999988,35.263639757970026
2023-10-24,33077.3,35150.43,32880.76,33901.53,33901.53,44934999645.0,35707.054333333326,40216.1564,-0.017427271162183344,0.022147884301210896,19721191130.8,824.2299999999959,32.06870969317387
2023-10-23,30140.69,34370.44,30097.83,33086.23,33086.23,38363572311.0,35562.184,40121.192599999995,-0.024049062092477702,0.022437403336287562,20186735279.166668,2945.5400000000045,29.282598631539102
2023-10-22,29918.65,30199.43,29720.31,29993.9,29993.9,10446520040.0,35368.187,39991.6055,-0.0934627487024059,0.026905605471596178,19695880488.633335,75.25,17.548605262617315
2023-10-21,29683.38,30287.48,29481.75,29918.41,29918.41,11541146996.0,35116.23533333334,39857.9071,-0.0025168450918353624,0.025066361615745644,19384311752.9,235.02999999999884,17.033732426106965
2023-10-20,28732.81,30104.09,28601.67,29682.95,29682.95,21536125230.0,34859.44866666666,39734.3807,-0.007870070635438098,0.025050463286925322,19671649708.8,950.1399999999994,17.286274977291896
2023-10-19,28332.42,28892.47,28177.99,28719.81,28719.81,14448058195.0,34597.25233333333,39600.378300000004,-0.032447583545435976,0.02534323951979749,19757050891.4,387.39000000000306,13.311928521616636
2023-10-18,28413.53,28889.01,28174.25,28328.34,28328.34,12724128586.0,34321.640999999996,39465.492999999995,-0.013630661205627836,0.02531889853565485,19433020896.6,-85.18999999999869,7.519131273462179
2023-10-17,28522.1,28618.75,28110.19,28415.75,28415.75,14872527508.0,34063.67366666667,39350.3124,0.0030856026156138583,0.025389695617013507,19061858968.0,-106.34999999999854,9.32385008451385
2023-10-16,27162.63,29448.14,27130.47,28519.47,28519.47,27833876539.0,33751.636666666665,39234.736399999994,0.0036500884192745,0.02325846661644841,19077460796.666668,1356.8400000000001,10.759854816008016
2023-10-15,26858.01,27289.17,26817.89,27159.65,27159.65,7098201980.0,33472.37033333333,39107.877400000005,-0.04768040920816552,0.022274254299697444,18518820744.2,301.64000000000306,8.76426295359515
2023-10-14,26866.2,26969.0,26814.59,26861.71,26861.71,5388116782.0,33151.01533333333,38981.4208,-0.010969949907307486,0.021222924650538162,18063167543.933334,-4.490000000001601,8.914685499126875
2023-10-13,26752.88,27092.7,26686.32,26862.38,26862.38,15165312851.0,32811.27733333333,38834.5867,2.4942566947627753e-05,0.020782305302805733,18183820772.333332,109.5,9.10774672568138
2023-10-12,26873.29,26921.44,26558.32,26756.8,26756.8,9392909295.0,32465.235666666667,38685.4988,-0.003930403784028091,0.02068240567396728,18032775344.1,-116.4900000000016,6.347136963044164
2023-10-11,27392.08,27474.12,26561.1,26873.32,26873.32,13648094333.0,32117.214,38538.0479,0.004354780840758243,0.02067271589648841,17730669650.033333,-518.760000000002,3.738961501987646
2023-10-10,27589.2,27715.85,27301.65,27391.02,27391.02,9973350678.0,31807.143666666667,38399.3375,0.01926446006671312,0.0213433692759039,16804358926.566668,-198.1800000000003,10.119631732730625
2023-10-09,27934.47,27989.47,27302.56,27583.68,27583.68,12007668568.0,31538.090333333334,38247.7478,0.007033692064041475,0.02124355063126152,16628101381.566668,-350.7900000000009,13.510506093574094
2023-10-08,27971.68,28102.17,27740.66,27935.09,27935.09,7916875290.0,31287.808,38095.5492,0.012739779463798895,0.021585846465572718,16264172631.6,-36.590000000000146,28.549548967595285
2023-10-07,27946.78,28028.09,27870.42,27968.84,27968.84,6553044316.0,31052.190333333332,37950.1179,0.001208157911787744,0.021632984707143095,16059492894.8,22.06000000000131,29.509485522097876
2023-10-06,27412.12,28252.54,27215.55,27946.6,27946.6,13492391599.0,30815.431666666664,37811.6212,-0.0007951706255963087,0.021620219161662693,16095481148.233334,534.4799999999996,30.89416223044303
2023-10-05,27798.65,28091.86,27375.6,27415.91,27415.91,11877253670.0,30559.88866666667,37657.3565,-0.018989429841197114,0.021664969102285186,16172679795.1,-382.7400000000016,34.14356524742314
